price,discount_rate_norm,rating_average,number_of_page,log_review_count,is_high_rating,is_heavy_book,publisher_vn_mapped_1980 Books,publisher_vn_mapped_AZ Việt Nam,publisher_vn_mapped_Alpha Books,publisher_vn_mapped_Alphabooks,publisher_vn_mapped_First News - Trí Việt,publisher_vn_mapped_NXB Trẻ,publisher_vn_mapped_Nhà Sách Hồng Ân,publisher_vn_mapped_Nhà Xuất Bản Kim Đồng,publisher_vn_mapped_Nhã Nam,publisher_vn_mapped_Other,publisher_vn_mapped_Thái Hà,cat_level_2_mapped_sach-tieng-anh,cat_level_2_mapped_sach-truyen-tieng-viet,log_sales
-0.2669172932330827,2.3,5.0,0.0,6.639875833826536,1,0,False,False,False,False,False,False,False,False,False,False,True,False,True,5.313205979041787
-0.5398496240601504,3.5999999999999996,4.8,0.0,6.637258031284457,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,8.543835122362658
0.7759398496240602,3.1999999999999997,4.7,0.0,6.63200177739563,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,8.072779333169498
0.49774436090225566,2.5,5.0,0.0,6.626717749249025,1,0,False,False,False,False,True,False,False,False,False,False,False,False,True,8.196436811235028
-0.6881503759398496,3.5999999999999996,4.7,0.0,6.626717749249025,1,0,False,False,False,False,True,False,False,False,False,False,False,False,True,8.036573409707312
-0.28984962406015036,2.3,4.8,0.0,6.625392368007956,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,8.25088114470065
-0.31819548872180453,3.1999999999999997,4.8,0.0,6.6240652277998935,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,8.122668023346407
-0.12518796992481204,1.4999999999999998,5.0,0.0,6.620073206530356,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,8.945723572455398
-0.5503759398496241,2.3,5.0,0.0,6.617402977974478,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,8.74973246437081
1.244360902255639,2.3,5.0,0.0,6.612041034833092,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,8.144969417087875
0.1593984962406015,2.1999999999999997,5.0,0.0,6.608000625296087,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,8.573951525234847
1.6105263157894736,0.0,4.7,0.0,6.6052979209482015,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,8.800113946766308
